parcelid,bathroomcnt,bedroomcnt,sqft,garagecarcnt,latitude,longitude,lotsizesqft,regionidzip,numstories,yearbuilt,price
17208760,3,4,3663,4,34250490,-118884660,127195,97091,1,1990,1212000
17215003,2.5,4,3256,4,34243240,-118920298,64033,97091,1,1970,499841
17208018,3.5,4,4202,4,34250147,-118902744,262666,97091,1,2002,1499000
17144543,4.5,4,6854,4,34234293,-118976448,20158,97091,1,2002,1684940
17144618,5.5,4,5169,4,34244477,-118995517,43534,97091,1,2005,1607000
17207819,3,4,3984,4,34249987,-118909904,457815,97091,1,1991,1035881
17132153,3.5,4,3298,4,34242975,-118988708,43560,97091,1,1986,494774
17188073,3,4,2655,4,34209417,-119023185,8216,97091,1,2005,697000
17208051,4,4,2810,4,34238743,-118905280,44431,97091,1,1987,1067000
17214915,2.5,4,2258,4,34242515,-118924488,53143,97091,1,1976,711800
17207992,3.5,4,4623,4,34241737,-118896678,44431,97091,1,1999,1258681
17209571,5.5,4,6640,4,34234276,-118911538,64469,97091,1,1996,1871000
17208844,6,4,7525,4,34250002,-118872994,83851,97091,1,2007,2545000
17207860,2.5,4,3613,4,34246363,-118905545,46173,97091,1,1979,935901
17208067,4.5,4,4092,4,34240582,-118905887,57935,97091,1,1989,1511000
17208895,2,4,3122,4,34235721,-118915753,51401,97091,1,1982,955500
17214932,2.5,4,2036,4,34241736,-118929437,210830,97091,1,1984,280222
17188114,3,4,2655,4,34209823,-119021432,6321,97091,1,2005,698000
17208008,3.5,4,3408,4,34240026,-118894275,50989,97091,1,1982,989868
17208827,4.5,4,5150,4,34248876,-118873696,59394,97091,1,2004,1381367
17188047,3,4,2655,4,34209146,-119021891,7013,97091,1,2005,659688
17207942,4.5,4,5374,4,34245170,-118897730,62291,97091,1,1989,1372081
17143992,3,4,3250,4,34232350,-118978886,27062,97091,1,1990,676165
17132164,3,4,4249,4,34244886,-118985459,43560,97091,1,1988,929740
17144263,3,4,3106,4,34240766,-118969087,21238,97091,1,1989,924797
17208631,3.5,4,4284,4,34239606,-118876976,113256,97091,1,1989,1222058
17214927,2.5,4,2133,4,34241199,-118922962,43124,97091,1,1969,732113
17143973,2.5,4,3253,4,34231667,-118979400,45302,97091,1,1980,1096000
17207982,4.5,4,4296,4,34241778,-118893297,46174,97091,1,1982,1175476
17207738,2.5,4,3379,4,34254240,-118915588,360560,97091,1,1988,1232000
17208029,3,4,4084,4,34254935,-118903576,435600,97091,1,1979,1091931
17144692,4.5,4,4036,4,34238459,-118995960,20752,97091,1,2004,1010071
17207777,3,4,4456,4,34248100,-118891189,235224,97091,1,1989,1275579
17208622,6,4,6098,4,34242874,-118877319,92886,97091,1,1996,1601741
17144648,5.5,4,5765,4,34239621,-118995405,20624,97091,1,2004,1452764
17143987,4.5,4,3677,4,34230781,-118977859,27443,97091,1,1990,795568
17207703,4,4,4922,4,34251734,-118920098,232174,97091,1,1998,1082581
17209472,4.5,4,4770,4,34237277,-118901853,50094,97091,1,1988,1296914
17215004,2,4,2527,4,34242783,-118920061,21701,97091,1,1960,308662
17208614,4.5,3,4320,4,34241861,-118877640,110207,97091,1,1988,1243310
17208666,4.5,3,4535,4,34238968,-118888024,101931,97091,1,1996,1512721
17208486,3.5,3,4420,4,34255722,-118881524,268765,97091,1,1989,1527411
17207692,2,3,3745,4,34252266,-118916400,203860,97091,1,1986,1216726
17207744,3.5,3,4303,4,34255411,-118900707,240451,97091,1,1983,764272
17208002,2.5,3,3462,4,34240738,-118893787,45302,97091,1,1982,1185466
17207957,3,3,3722,4,34246538,-118896081,44867,97091,1,1983,723739
17143986,3,3,3250,4,34230448,-118977654,29071,97091,1,1990,852989
17215144,4.5,3,4188,4,34243281,-118921590,53579,97091,1,1991,1294000
17208072,3,3,4038,4,34240338,-118908384,64904,97091,1,1989,1015292
17209466,3.5,3,3839,4,34236051,-118900569,45302,97091,1,1989,1395968
17144658,5.5,3,5765,4,34240721,-118996792,25268,97091,1,2004,1511878
17132169,3.5,3,3667,4,34243194,-118984649,21199,97091,1,1989,993702
17207783,4,3,3960,4,34252724,-118892859,303613,97091,1,1983,819914
17208062,3,3,3047,4,34239940,-118904306,46174,97091,1,1986,926144
17188042,3,3,2655,4,34209107,-119021416,6814,97091,1,2005,698000
17143919,2,3,2060,4,34245168,-118979605,95832,97091,1,1980,297778
17208107,2.5,2,2588,4,34241459,-118907423,45302,97091,1,1985,921623
17129411,2,2,1536,4,34224784,-119011905,5519,97091,1,1978,273000
17064371,2,4,1252,4,34406597,-118923380,5594,97094,1,1926,106586
17062520,3.5,4,5226,4,34416368,-118938405,182952,97094,1,1982,805112
17063041,2,4,5184,4,34373158,-118931905,88862,97094,1,1906,154758
17064005,2.5,3,1974,4,34405798,-118912297,7000,97094,1,1952,470319
17062460,1,3,0,4,34425460,-118926172,317552,97094,1,1940,642100
17062973,1.5,3,1505,4,34371173,-118948063,43560,97094,1,1927,480000
17064225,1,1,620,4,34408600,-118921000,2500,97094,1,1928,141310
17063623,7.5,1,1024,4,34410059,-118914171,18982,97094,1,1947,42236
17196390,5.5,6,5116,4,34305601,-118893216,32678,97097,1,2005,1297000
17196319,5.5,5,5215,4,34302224,-118910426,26041,97097,1,2002,1273070
17196424,5.5,5,4764,4,34306006,-118890165,15335,97097,1,2005,1261000
17196480,5.5,5,4764,4,34305077,-118882072,19171,97097,1,2006,1218300
17196298,5.5,5,5851,4,34301062,-118908801,14490,97097,1,2003,1348378
17196276,5.5,5,5164,4,34298457,-118912000,19030,97097,1,2003,1462500
17196413,5.5,5,5164,4,34303853,-118891031,18462,97097,1,2005,1269000
17196354,5.5,5,4764,4,34302694,-118907162,16567,97097,1,2004,1248000
17196437,5.5,5,5164,4,34305939,-118886265,15206,97097,1,2005,1269900
17196334,5.5,5,5164,4,34302198,-118905497,20550,97097,1,2010,1327000
17196403,5.5,5,4764,4,34305646,-118888847,19431,97097,1,2004,1092866
17196381,5.5,5,5164,4,34307258,-118893252,27748,97097,1,2005,1241934
17196496,5.5,5,5015,4,34304151,-118882609,19418,97097,1,2006,1283000
17196314,5.5,5,4764,4,34302947,-118909005,14404,97097,1,2002,1083211
17205387,5.5,5,4551,4,34303780,-118870660,20991,97097,1,2011,1207173
17223911,3.5,5,3573,4,34248658,-118851595,210394,97097,1,1977,1349000
17196349,5.5,5,5364,4,34301738,-118906643,23592,97097,1,2004,1277000
17196432,4.5,5,5116,4,34307219,-118887179,19530,97097,1,2005,1314000
17196398,5.5,5,5164,4,34307124,-118889421,20335,97097,1,2005,1316000
17196308,5.5,5,5164,4,34299781,-118909609,21419,97097,1,2003,1316000
17196491,5.5,5,5851,4,34304353,-118879707,38268,97097,1,2009,1506538
17196469,5.5,5,5164,4,34305798,-118884177,20354,97097,1,2005,1310000
17196288,5.5,5,4787,4,34301067,-118910255,28070,97097,1,2002,1157888
17196345,5.5,5,5215,4,34299931,-118907555,33629,97097,1,2002,1394000
17196476,5.5,5,4764,4,34304315,-118880788,22459,97097,1,2006,1370000
17196406,5.5,5,4764,4,34304899,-118889296,15996,97097,1,2004,1328000
17196326,5.5,5,4764,4,34302639,-118907799,16132,97097,1,2004,1251000
17196463,4.5,5,5116,4,34306756,-118883593,26725,97097,1,2007,1300000
17196486,5.5,5,5164,4,34305425,-118880624,37899,97097,1,2009,1444568
17196304,5.5,5,4764,4,34300190,-118910381,17368,97097,1,2002,1115372
17196420,4.5,5,5116,4,34305361,-118889815,21051,97097,1,2004,1217000
17196443,5.5,5,4764,4,34304678,-118886254,15231,97097,1,2006,1206000
17196340,4.5,5,4946,4,34300743,-118906571,24311,97097,1,2003,1415000
17197564,5.5,5,5104,4,34262491,-118914176,37831,97097,1,2007,1042947
17196320,5.5,5,4764,4,34302031,-118910103,16442,97097,1,2002,1144924
17196481,5.5,5,4764,4,34305288,-118882315,19637,97097,1,2006,1096820
17196299,5.5,5,5364,4,34300975,-118909086,15915,97097,1,2003,1014810
17196277,5.5,5,5851,4,34298666,-118911793,19179,97097,1,2003,1372014
17196355,5.5,5,4764,4,34302146,-118907275,26551,97097,1,2004,1345215
17196438,5.5,5,5164,4,34305656,-118886247,18429,97097,1,2005,1260000
17196405,5.5,5,4764,4,34305121,-118889099,16810,97097,1,2004,1332000
17196497,5.5,5,4764,4,34304356,-118882876,20277,97097,1,2006,1236000
17197502,4,5,3440,4,34261126,-118921770,41583,97097,1,1991,836000
17223923,5.5,5,5535,4,34248403,-118855069,213444,97097,1,2006,1582000
17196350,5.5,5,5851,4,34302066,-118906432,24693,97097,1,2003,1040232
17196433,5.5,5,4764,4,34307213,-118886850,18272,97097,1,2006,1317000
17196492,5.5,5,5015,4,34303454,-118881549,18387,97097,1,2006,1254000
17196470,5.5,5,5364,4,34306014,-118884477,20396,97097,1,2005,1412000
17205404,5.5,5,4746,4,34303688,-118872147,41172,97097,1,2011,1210237
17197523,3,5,2568,4,34262634,-118917898,41557,97097,1,1974,367513
17196428,5.5,5,5164,4,34307211,-118888453,19178,97097,1,2005,1039951
17196346,5.5,5,4991,4,34300245,-118907852,30816,97097,1,2004,1271000
17196477,4.5,5,5116,4,34304427,-118881198,23567,97097,1,2006,1210348
17196327,5.5,5,5015,4,34302650,-118907478,15539,97097,1,2004,1192000
17196464,5.5,5,4764,4,34306482,-118883399,22158,97097,1,2005,1294000
17196487,5.5,5,4764,4,34305557,-118879638,30589,97097,1,2009,1416000
17196389,5.5,5,5851,4,34305671,-118892895,32581,97097,1,2005,1326296
17202900,4.5,5,4338,4,34292846,-118917492,217800,97097,1,1992,1493000
17197567,3.5,4,2687,4,34262065,-118913155,45108,97097,1,1971,720497
17196457,5.5,4,5851,4,34307276,-118885631,23428,97097,1,2007,1170590
17224431,4.5,4,5176,4,34248231,-118843562,79622,97097,1,2004,1700000
17196453,5.5,4,5851,4,34306135,-118888049,14266,97097,1,2005,1390985
17196388,5.5,4,5851,4,34305891,-118892622,22493,97097,1,2005,1373908
17197401,3.5,4,2671,4,34268149,-118918818,32422,97097,1,1990,472323
17202906,3.5,4,3718,4,34291019,-118916181,226076,97097,1,2000,1330000
17196448,5.5,4,5851,4,34305842,-118887031,22356,97097,1,2005,1550000
17196267,4.5,4,4035,4,34298279,-118911266,15117,97097,1,2003,1205000
17196282,4.5,4,4035,4,34299714,-118911702,23547,97097,1,2002,1128000
17196261,5.5,4,5851,4,34299417,-118910076,15948,97097,1,2004,1172446
17203013,4,4,1842,4,34289658,-118878456,30455,97097,1,1950,493534
17196283,5.5,4,6370,4,34300046,-118911632,31274,97097,1,2003,1397968
17196425,5.5,4,5851,4,34306000,-118890506,17238,97097,1,2005,1460000
17196458,5.5,4,5851,4,34307279,-118885312,22995,97097,1,2006,1370586
17196414,5.5,4,5851,4,34303707,-118891382,44383,97097,1,2005,1395000
17196335,4.5,4,4035,4,34301903,-118905562,21247,97097,1,2010,1242821
17224432,3.5,4,4856,4,34247696,-118843299,79622,97097,1,2004,1444000
17196382,5.5,4,5851,4,34307017,-118892425,23018,97097,1,2005,1468559
17196315,4.5,4,4035,4,34303016,-118909360,18558,97097,1,2002,995902
17196293,4.5,4,4035,4,34301876,-118908363,19986,97097,1,2004,1196000
17196454,4.5,4,4035,4,34306115,-118888353,14433,97097,1,2005,1295000
17223926,3,4,3922,4,34248528,-118852364,211266,97097,1,1980,1597000
17196272,5.5,4,6139,4,34297506,-118912607,21335,97097,1,2003,1300290
17196330,5.5,4,5851,4,34303266,-118905179,22074,97097,1,2010,1518373
17196399,5.5,4,5851,4,34307159,-118889084,19609,97097,1,2005,1454000
17196310,5.5,4,5851,4,34300167,-118909089,18004,97097,1,2004,1520636
17196289,4.5,4,4035,4,34301247,-118910778,26216,97097,1,2002,998222
17196268,5.5,4,5851,4,34298066,-118911442,14176,97097,1,2004,1585991
17196394,5.5,4,5851,4,34307119,-118890801,23263,97097,1,2005,1416000
17196305,5.5,4,5851,4,34299983,-118910557,16807,97097,1,2003,1253402
17197358,1,3,960,4,34269622,-118917822,30358,97097,1,1939,186174
17202916,3,3,2809,4,34290648,-118905048,232175,97097,1,1996,1182600
17197584,3,3,3184,4,34261892,-118911245,108900,97097,1,1990,572685
17196415,4.5,3,4035,4,34304368,-118891176,21416,97097,1,2005,1357000
17197559,2,3,2121,4,34263064,-118913780,21313,97097,1,1987,528442
17202401,4,3,3602,4,34293342,-118897931,110286,97097,1,1971,479830
17203053,1,3,948,4,34286712,-118878328,7500,97097,1,1917,136419
17060331,2.5,4,2962,4,34393691,-119295341,109335,97098,1,2007,314914
17060687,4,4,3696,4,34410897,-119289718,98881,97098,1,1987,779220
17060734,3.5,4,3343,4,34409231,-119285452,94090,97098,1,1995,1231000
17060655,2.5,4,4328,4,34402575,-119288996,90169,97098,1,1985,793384
17060006,3,4,2846,4,34418579,-119285949,64904,97098,1,1969,912709
17058679,4,4,4654,4,34409493,-119296478,61124,97098,1,2005,1137080
17059977,3,4,1500,4,34412914,-119285275,15750,97098,1,1958,540486
17069587,2.5,4,2769,4,34385727,-119303226,102366,97098,1,1991,686600
17060717,2.5,4,2851,4,34406461,-119287357,94090,97098,1,1986,653226
17058168,3,4,2296,4,34405842,-119308674,91911,97098,1,1983,477367
17060086,2.5,3,2364,4,34419411,-119284036,43995,97098,1,1980,443386
17058472,3.5,3,4232,4,34407677,-119295553,180338,97098,1,1988,1108224
17058341,1,3,1607,4,34403876,-119310412,13475,97098,1,1951,73659
17059972,2,3,1662,4,34414116,-119284232,16445,97098,1,1961,687000
17069076,3,3,2003,4,34399672,-119305091,13505,97098,1,1922,308661
17060344,3,3,2566,4,34396785,-119291170,151588,97098,1,1977,539816
17058505,1,3,1152,4,34403566,-119296202,9600,97098,1,1964,294789
17060189,2.5,3,2445,4,34412515,-119284571,43560,97098,1,1985,731004
17069529,2.5,3,1601,4,34391675,-119302646,6250,97098,1,1951,456387
17059840,2.5,3,1687,4,34413388,-119288202,21525,97098,1,1989,571326
17060412,1,2,988,4,34391892,-119297344,69260,97098,1,1930,82000
17051855,4.5,6,4425,4,34437373,-119301699,98881,97099,1,1991,1656852
17051799,4.5,5,4964,4,34428692,-119306059,99752,97099,1,1989,1238307
17057852,3,5,2000,4,34448740,-119183479,61855,97099,1,1964,764568
17051816,3.5,5,6060,4,34429132,-119309280,90605,97099,1,1991,1165885
17057603,2,5,2222,4,34461840,-119198296,44867,97099,1,1969,779462
17051786,5,5,7354,4,34426803,-119303751,91912,97099,1,1983,400905
17051810,4.5,5,5054,4,34429427,-119311572,108900,97099,1,2000,1521236
17053779,4,5,3688,4,34442640,-119289763,65333,97099,1,1949,1047000
17051828,4,4,4969,4,34433200,-119303320,120226,97099,1,1989,2228473
17054960,2,4,2333,4,34447140,-119257129,44431,97099,1,1951,461319
17051367,4,4,3793,4,34457946,-119279290,252850,97099,1,2000,1090514
17051822,4.5,4,5042,4,34430357,-119305252,137214,97099,1,1988,1700000
17051847,5,4,3519,4,34432154,-119306344,101059,97099,1,1987,1274285
17054217,3,4,2286,4,34435498,-119291903,10033,97099,1,1961,192476
17052529,2,4,1400,4,34455605,-119279421,12540,97099,1,1971,72246
17055686,3,4,2791,4,34458178,-119238859,12781,97099,1,1991,731346
17054577,2,4,3099,4,34447653,-119266759,208216,97099,1,1977,1251973
17054057,2,4,1658,4,34430894,-119293401,36087,97099,1,1973,91047
17054647,2.5,4,2490,4,34445995,-119267256,47480,97099,1,1980,603712
17051864,4,4,4047,4,34441040,-119302930,92347,97099,1,2003,963215
17051805,3,4,3591,4,34430541,-119308645,92347,97099,1,1985,973749
17051829,5.5,4,6086,4,34433804,-119303204,114127,97099,1,1999,2335074
17054332,2,4,1311,4,34439710,-119294124,9425,97099,1,1961,58423
17053981,3,4,2926,4,34435481,-119288110,43560,97099,1,1980,890330
17052819,3,4,2992,4,34451882,-119274713,101494,97099,1,1927,461136
17059671,3.5,4,4497,4,34427777,-119283879,87773,97099,1,1991,1108019
17053975,2,4,2021,4,34432380,-119288106,77101,97099,1,1941,730569
17054881,3,4,2596,4,34451370,-119256615,42250,97099,1,1953,797149
17056965,5,4,6141,4,34434849,-119252381,43124,97099,1,1980,763719
17051771,4,4,3790,4,34425963,-119311262,89298,97099,1,1987,1340129
17054586,3,3,2577,4,34446672,-119265756,44866,97099,1,1976,780172
17053937,2,3,2277,4,34437141,-119280378,24650,97099,1,1974,339718
17055487,3.5,3,2434,4,34454767,-119247956,97119,97099,1,2005,1097749
17061018,3,3,2694,4,34446016,-119205151,71002,97099,1,2014,982208
17052847,2,3,1630,4,34452279,-119285218,9583,97099,1,1960,80701
17053408,2,3,1523,4,34442677,-119281739,19689,97099,1,1938,274985
17053836,2,3,1592,4,34438586,-119290360,41425,97099,1,1956,665371
17057272,2.5,3,2912,4,34450401,-119227847,32061,97099,1,1991,585727
17053115,2,3,1440,4,34446926,-119276211,9200,97099,1,1987,247628
17053756,2.5,3,2495,4,34440441,-119290118,41425,97099,1,1950,152167
17053298,2,3,2014,4,34446117,-119275546,50094,97099,1,1936,175849
17056949,3,3,3204,4,34434997,-119253734,94525,97099,1,2002,2462135
17056982,2,3,2098,4,34448517,-119227586,22088,97099,1,1979,442094
17055577,1,3,1366,4,34458853,-119242468,101494,97099,1,1930,80313
17054578,3.5,3,2786,4,34447854,-119265235,254826,97099,1,1958,804326
17057002,2,3,2114,4,34447049,-119228377,26136,97099,1,1977,706840
17057583,2,3,2316,4,34462161,-119201160,41223,97099,1,1953,1370587
17052172,2,3,1533,4,34465122,-119194721,68824,97099,1,1928,635353
17053781,2.5,3,1344,4,34442488,-119288267,84437,97099,1,2003,339791
17054452,1.5,2,2521,4,34455138,-119273119,87120,97099,1,1985,847609
17057565,2,2,2327,4,34461000,-119202000,49658,97099,2,1976,709987
17051517,2,2,1694,4,34461392,-119286628,203975,97099,1,1979,935000
17057744,2.5,2,1990,4,34454088,-119183804,42560,97099,1,1992,873544
17054432,2.5,2,2461,4,34437499,-119286502,23183,97099,1,1981,492583
17051378,1.5,2,1904,4,34456977,-119276944,13939,97099,1,1952,305422
17051524,2,2,1554,4,34463047,-119286605,43500,97099,1,1900,271333
17052919,1,2,804,4,34451277,-119282082,15220,97099,1,1946,334612
17051519,2,2,1322,4,34462579,-119285765,43995,97099,1,2001,261139
17058732,3.5,2,2512,4,34423431,-119304953,27277,97099,1,1961,863259
17059182,1.5,2,2606,4,34415674,-119296645,62726,97099,1,1939,465045
17056692,2,1,1380,4,34442125,-119246699,42681,97099,1,1970,63961
17052112,1,1,1164,4,34463817,-119197676,21975,97099,1,1940,606509
17053944,1,1,1558,4,34433021,-119291084,41425,97099,1,1946,133777
17160629,3.5,6,4590,4,34217379,-119179149,14820,97101,1,1962,572958
17160541,4,5,2564,4,34207227,-119178669,6000,97101,1,1939,463708
17162835,3,4,2061,4,34203676,-119179045,7000,97101,1,1920,435282
17163038,2,4,3544,4,34200911,-119181747,9334,97101,1,1911,510000
17163005,1,4,2000,4,34198615,-119184683,16470,97101,1,1906,67944
17159405,3,3,2349,4,34213421,-119181399,12000,97101,1,1975,538474
17160414,2,3,2180,4,34206283,-119183468,8129,97101,1,1954,203151
17163923,2,3,1409,4,34204369,-119189973,7422,97101,1,1980,188318
17160418,1,2,2094,4,34207643,-119181600,7200,97101,1,1940,246284
17164888,2.5,5,2113,4,34188070,-119185577,6343,97104,1,1952,185004
17183832,2.5,3,1480,4,34152622,-119171446,13120,97104,1,1946,44235
17165055,1,3,1080,4,34187158,-119177784,32982,97104,1,1947,355695
17157891,5.5,6,5078,4,34185496,-119240527,4395,97106,1,2006,3365485
17152824,2.5,5,3457,4,34180179,-119226343,5018,97106,1,1972,845839
17152816,6.5,4,6441,4,34181254,-119226906,7398,97106,1,1996,2080179
17151829,2,4,1650,4,34181783,-119211546,5220,97106,1,1976,380730
17157457,3.5,3,3758,4,34190337,-119243012,4371,97106,1,1996,2963000
17152662,3,3,2240,4,34176211,-119224107,4888,97106,1,1985,979900
17158529,4.5,3,4566,4,34184024,-119238647,6205,97106,1,2013,2594000
17152558,3,3,5472,4,34178006,-119222216,6000,97106,1,1981,1979323
17121955,3.5,4,3086,4,34235755,-119161938,41364,97107,1,1959,361140
17121860,2,4,2160,4,34232755,-119155013,13300,97107,1,1950,340796
17145155,3,3,2482,4,34219743,-119194956,9540,97107,1,1971,138742
17121605,1,3,1466,4,34238363,-119158596,13147,97107,1,1952,426404
17121807,1,3,912,4,34237108,-119161329,12801,97107,1,1950,338071
17122790,1,3,1136,4,34223700,-119133000,43560,97107,2,1900,490000
17122698,1,3,1600,4,34224143,-119130417,22485,97107,1,1948,334223
17122036,2,3,2091,4,34232851,-119157720,43560,97107,1,1948,527000
17121664,1,2,1904,4,34239472,-119162490,13110,97107,1,1951,291142
17122004,2,2,1272,4,34232624,-119160812,19500,97107,1,1960,468000
17121665,2,2,1148,4,34239351,-119162314,13110,97107,1,1951,263328
17122628,1,1,400,4,34224573,-119128486,21780,97107,1,1952,208042
17174348,1.5,3,1048,4,34148735,-119189593,7250,97109,1,1956,219485
17095408,3,5,4269,4,34327009,-119113320,168199,97113,1,1973,900000
17100146,5,5,3392,4,34352560,-119081379,23950,97113,1,1912,714615
17097004,4,4,4592,4,34373735,-119066428,51401,97113,1,1991,645645
17061852,3.5,4,3310,4,34372333,-119057375,25244,97113,1,1988,563815
17061709,1.5,3,1752,4,34380928,-119066777,43560,97113,1,1916,80969
17097805,2,3,2411,4,34360604,-119072031,11514,97113,1,1982,625296
17061525,2.5,3,2886,4,34352637,-119089077,12490,97113,1,1989,709000
17061250,1,2,952,4,34433114,-119132538,78843,97113,1,1925,211868
17231247,2,5,2187,4,34296915,-118714796,15863,97116,1,1978,640000
17257313,5.5,5,4854,4,34276912,-118697419,23595,97116,1,2015,1054602
17236925,5.5,5,5477,4,34296841,-118673334,35060,97116,1,1999,1167138
17236774,4.5,5,4379,4,34296574,-118686560,46827,97116,1,1999,941789
17236936,2.5,5,2994,4,34296236,-118674532,9185,97116,1,1999,807000
17237444,4,5,3301,4,34283944,-118694196,20000,97116,1,1979,730000
17228621,3,4,3391,4,34294157,-118731722,20000,97116,1,1987,859557
17231603,4.5,4,4715,4,34304389,-118693178,29765,97116,1,2005,1236000
17231626,4.5,4,4715,4,34303305,-118703905,40654,97116,1,2006,1124000
17231617,3.5,4,4206,4,34302471,-118692885,26559,97116,1,2005,1152000
17237451,2.5,4,2483,4,34282901,-118696379,20276,97116,1,1999,761000
